0400000US22,22,Louisiana,42,Wholesale trade,2015,5463,78235,1108190,4399745
0400000US22,22,Louisiana,5171,Wired telecommunications carriers,2015,463,8731,173909,593365
0400000US25,25,Massachusetts,721,Accommodation,2015,1101,30663,234958,1082229
0400000US25,25,Massachusetts,3364,Aerospace product and parts manufacturing,2015,25,4801,124330,507323
0400000US25,25,Massachusetts,11,"Agriculture, forestry, fishing and hunting",2015,336,1028,7454,38911
0400000US25,25,Massachusetts,481,Air transportation,2015,87,8148,136624,526382
0400000US25,25,Massachusetts,336411,Aircraft manufacturing,2015,1,a,D,D
0400000US25,25,Massachusetts,451211,Book stores,2015,222,2837,10711,46263
0400000US25,25,Massachusetts,51,Information,2015,3626,113375,3377964,12419756
0400000US25,25,Massachusetts,71211,Museums,2015,165,4025,33872,152670
0400000US25,25,Massachusetts,624,Social assistance,2015,4459,130023,730224,3109652
0400000US25,25,Massachusetts,711211,Sports teams and clubs,2015,16,1790,129672,651292
0400000US25,25,Massachusetts,517,Telecommunications,2015,1306,22344,565018,1960237
0400000US25,25,Massachusetts,51512,Television broadcasting,2015,35,2137,46050,184680
0400000US25,25,Massachusetts,56151,Travel agencies,2015,458,3764,50039,177304
0400000US25,25,Massachusetts,22,Utilities,2015,269,12572,403757,1277765
0400000US25,25,Massachusetts,42,Wholesale trade,2015,7763,140387,3208679,12415981
0400000US25,25,Massachusetts,5171,Wired telecommunications carriers,2015,904,15678,372356,1310034
0400000US26,26,Michigan,721,Accommodation,2015,1749,44882,258737,1166434
0400000US26,26,Michigan,3364,Aerospace product and parts manufacturing,2015,51,4526,74687,296456
0400000US26,26,Michigan,11,"Agriculture, forestry, fishing and hunting",2015,572,3803,34097,149970
0400000US26,26,Michigan,481,Air transportation,2015,116,13309,235958,953988
0400000US26,26,Michigan,336411,Aircraft manufacturing,2015,9,613,8997,31845
0400000US26,26,Michigan,451211,Book stores,2015,211,2506,8347,34001
0400000US26,26,Michigan,51,Information,2015,3760,69379,1191837,4699907
0400000US26,26,Michigan,71211,Museums,2015,132,3199,16156,75572
0400000US26,26,Michigan,624,Social assistance,2015,4237,71325,363106,1536659
0400000US26,26,Michigan,711211,Sports teams and clubs,2015,39,1413,89759,561329
0400000US26,26,Michigan,517,Telecommunications,2015,1534,23102,400738,1515960
0400000US26,26,Michigan,51512,Television broadcasting,2015,56,2656,46261,179253
0400000US26,26,Michigan,56151,Travel agencies,2015,429,4625,39965,152799
0400000US26,26,Michigan,22,Utilities,2015,376,22078,730816,2282249
0400000US26,26,Michigan,42,Wholesale trade,2015,11053,176798,2878416,11812563
0400000US26,26,Michigan,5171,Wired telecommunications carriers,2015,917,17559,306689,1167990
0400000US34,34,New Jersey,721,Accommodation,2015,1267,47486,325507,1412373
0400000US34,34,New Jersey,3364,Aerospace product and parts manufacturing,2015,18,958,15587,66713
0400000US34,34,New Jersey,11,"Agriculture, forestry, fishing and hunting",2015,202,900,8663,38165
0400000US34,34,New Jersey,481,Air transportation,2015,94,15309,316714,1233568
0400000US34,34,New Jersey,336411,Aircraft manufacturing,2015,1,a,D,D
0400000US34,34,New Jersey,451211,Book stores,2015,152,2289,8618,35402
0400000US34,34,New Jersey,51,Information,2015,3715,87708,2726625,8904459
0400000US34,34,New Jersey,71211,Museums,2015,73,1093,6686,29003
0400000US34,34,New Jersey,624,Social assistance,2015,4328,83439,487355,2050970
0400000US34,34,New Jersey,711211,Sports teams and clubs,2015,21,1387,80077,496494
0400000US34,34,New Jersey,517,Telecommunications,2015,1711,38970,1537847,4344731
0400000US34,34,New Jersey,51512,Television broadcasting,2015,28,1299,36621,141591
0400000US34,34,New Jersey,56151,Travel agencies,2015,730,3289,28080,114634
0400000US34,34,New Jersey,22,Utilities,2015,378,19746,727276,2377209
0400000US34,34,New Jersey,42,Wholesale trade,2015,14060,255379,6136162,23101565
0400000US34,34,New Jersey,5171,Wired telecommunications carriers,2015,1159,26322,1063008,2940852
0400000US36,36,New York,721,Accommodation,2015,2969,102137,939069,4156488
0400000US36,36,New York,3364,Aerospace product and parts manufacturing,2015,60,6716,124077,494589
0400000US36,36,New York,11,"Agriculture, forestry, fishing and hunting",2015,592,2884,24147,108564
0400000US36,36,New York,481,Air transportation,2015,318,32015,630091,2281938
0400000US36,36,New York,336411,Aircraft manufacturing,2015,4,148,2425,11565
0400000US36,36,New York,451211,Book stores,2015,441,5881,24479,103204
0400000US36,36,New York,51,Information,2015,11473,283737,8695717,30560968
0400000US36,36,New York,71211,Museums,2015,455,13477,149092,632432
0400000US36,36,New York,624,Social assistance,2015,12098,274203,1720352,7213014
0400000US36,36,New York,711211,Sports teams and clubs,2015,58,5170,316107,1364856
0400000US36,36,New York,517,Telecommunications,2015,3269,63723,1798035,5934209
0400000US36,36,New York,51512,Television broadcasting,2015,167,12756,673341,2452531
0400000US36,36,New York,56151,Travel agencies,2015,1883,11537,321579,1018998
0400000US36,36,New York,22,Utilities,2015,585,41193,1168432,4255502
0400000US36,36,New York,42,Wholesale trade,2015,31785,370892,6210657,26208339
0400000US36,36,New York,5171,Wired telecommunications carriers,2015,2093,49724,1456708,4729857
0400000US37,37,North Carolina,721,Accommodation,2015,2071,42953,213147,980337
0400000US37,37,North Carolina,3364,Aerospace product and parts manufacturing,2015,27,3365,67817,264302
0400000US37,37,North Carolina,11,"Agriculture, forestry, fishing and hunting",2015,793,4710,42434,185222
0400000US37,37,North Carolina,481,Air transportation,2015,94,14889,249358,942646
0400000US37,37,North Carolina,336411,Aircraft manufacturing,2015,9,158,2695,10294
0400000US37,37,North Carolina,451211,Book stores,2015,269,2849,8601,36201
0400000US37,37,North Carolina,51,Information,2015,3591,79884,1489322,5619293
0400000US37,37,North Carolina,71211,Museums,2015,128,2351,15687,65300
0400000US37,37,North Carolina,624,Social assistance,2015,5152,81794,386698,1628962
0400000US37,37,North Carolina,711211,Sports teams and clubs,2015,39,2066,74521,370484
0400000US37,37,North Carolina,517,Telecommunications,2015,1566,33203,663301,2367738
0400000US37,37,North Carolina,51512,Television broadcasting,2015,54,2631,44396,173115
0400000US37,37,North Carolina,56151,Travel agencies,2015,446,2151,25916,87778
0400000US37,37,North Carolina,22,Utilities,2015,569,19598,589457,1944089
0400000US37,37,North Carolina,42,Wholesale trade,2015,11602,179558,3196483,12343991
0400000US37,37,North Carolina,5171,Wired telecommunications carriers,2015,996,23739,506723,1783023
0400000US42,42,Pennsylvania,721,Accommodation,2015,1962,53968,299953,1309531
0400000US42,42,Pennsylvania,3364,Aerospace product and parts manufacturing,2015,38,7434,208461,747249
0400000US42,42,Pennsylvania,11,"Agriculture, forestry, fishing and hunting",2015,501,2498,21621,91759
